cycle,avg_attention,avg_performance,is_break,high_attention_count
140,0.7261549621491824,0.8788000000000004,false,21
141,0.6761549621491821,0.8788000000000004,false,0
142,0.6261549621491825,0.8788000000000004,false,0
143,0.5761549621491823,0.8788000000000004,false,0
144,0.5261549621491821,0.8788000000000004,false,0
145,0.47615496214918246,0.8788000000000004,false,0
146,0.4261549621491821,0.8788000000000004,false,0
147,0.37615496214918226,0.8788000000000004,false,0
148,0.3261549621491822,0.8788000000000004,false,0
149,0.2761549621491824,0.8788000000000004,false,0
150,0.22615496214918226,0.8788000000000004,true,0
151,0.2761549621491824,0.8788000000000004,true,0
152,0.3261549621491822,0.8788000000000004,true,0
153,0.37615496214918226,0.8788000000000004,true,0
154,0.4261549621491821,0.8788000000000004,true,0
155,0.47615496214918246,0.8788000000000004,true,0
156,0.5261549621491821,0.8788000000000004,true,0
157,0.5761549621491823,0.8788000000000004,true,0
158,0.6261549621491825,0.8788000000000004,true,0
159,0.6761549621491821,0.8788000000000004,true,0
160,0.7261549621491824,0.8788000000000004,true,21
161,0.7761549621491828,0.8788000000000004,true,23
162,0.8261549621491827,0.8872000000000001,true,23
163,0.8761549621491825,0.8964000000000004,true,23
164,0.9261549621491822,0.9056000000000003,true,25
165,0.9761549621491825,0.9148000000000002,false,25
166,0.9261549621491822,0.9204000000000001,false,25
167,0.8761549621491825,0.9248000000000002,false,23
168,0.8261549621491827,0.9284000000000002,false,23
169,0.7761549621491828,0.9284000000000002,false,23
170,0.7261549621491824,0.9284000000000002,false,21
171,0.6761549621491821,0.9284000000000002,false,0
172,0.6261549621491825,0.9284000000000002,false,0
173,0.5761549621491823,0.9284000000000002,false,0
174,0.5261549621491821,0.9284000000000002,false,0
175,0.47615496214918246,0.9284000000000002,false,0
176,0.4261549621491821,0.9284000000000002,false,0
177,0.37615496214918226,0.9284000000000002,false,0
178,0.3261549621491822,0.9284000000000002,false,0
179,0.2761549621491824,0.9284000000000002,false,0
180,0.22615496214918226,0.9284000000000002,true,0
181,0.2761549621491824,0.9284000000000002,true,0
182,0.3261549621491822,0.9284000000000002,true,0
183,0.37615496214918226,0.9284000000000002,true,0
184,0.4261549621491821,0.9284000000000002,true,0
185,0.47615496214918246,0.9284000000000002,true,0
186,0.5261549621491821,0.9284000000000002,true,0
187,0.5761549621491823,0.9284000000000002,true,0
188,0.6261549621491825,0.9284000000000002,true,0
189,0.6761549621491821,0.9284000000000002,true,0
190,0.7261549621491824,0.9284000000000002,true,21
191,0.7761549621491828,0.9284000000000002,true,23
192,0.8261549621491827,0.9320000000000002,true,23
193,0.8761549621491825,0.9360000000000003,true,23
194,0.9261549621491822,0.94,true,25
195,0.9761549621491825,0.9432000000000003,false,25
196,0.9261549621491822,0.9460000000000001,false,25
197,0.8761549621491825,0.9480000000000001,false,23
198,0.8261549621491827,0.9480000000000001,false,23
